Postcode,shortPostcode,Avg_download,District,Town,County
LS285BG,LS28,44.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285BJ,LS28,75.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285BL,LS28,68,LEEDS,PUDSEY,WEST YORKSHIRE
LS285BN,LS28,57.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285BP,LS28,26.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285BR,LS28,87.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285BS,LS28,38.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285BT,LS28,52.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285BU,LS28,71.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285BW,LS28,48.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285BX,LS28,42.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285BY,LS28,75.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285BZ,LS28,57,LEEDS,PUDSEY,WEST YORKSHIRE
LS285DA,LS28,76.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285DB,LS28,83.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285DJ,LS28,51.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285DN,LS28,34.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285DP,LS28,97.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285DR,LS28,51.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285DS,LS28,84.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285DT,LS28,73.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285DU,LS28,57.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285DX,LS28,66.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285DY,LS28,78.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285DZ,LS28,61.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285EA,LS28,57.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285EB,LS28,67.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285ED,LS28,57.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285EE,LS28,60.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285EF,LS28,63.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285EG,LS28,55.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285EH,LS28,63.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285EJ,LS28,70.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285EN,LS28,30.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285EP,LS28,36.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285EQ,LS28,67,LEEDS,PUDSEY,WEST YORKSHIRE
LS285ER,LS28,21.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285ES,LS28,37.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285ET,LS28,21.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285EU,LS28,34.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285EW,LS28,61.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285FB,LS28,23.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285FF,LS28,63.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285FG,LS28,39.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285FH,LS28,72.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285FJ,LS28,58.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285FR,LS28,27.7,LEEDS,LEEDS,WEST YORKSHIRE
LS285FS,LS28,108.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285FU,LS28,132.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285FW,LS28,25.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285FX,LS28,38.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285GG,LS28,38,LEEDS,PUDSEY,WEST YORKSHIRE
LS285GJ,LS28,34.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285GL,LS28,35.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285GN,LS28,30.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285GR,LS28,29,LEEDS,PUDSEY,WEST YORKSHIRE
LS285GS,LS28,53.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285GT,LS28,34.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HA,LS28,74.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HB,LS28,96,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HD,LS28,69.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HE,LS28,70.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HF,LS28,37.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HG,LS28,60.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HH,LS28,75,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HJ,LS28,66.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HL,LS28,57.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HN,LS28,48.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HQ,LS28,86.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HR,LS28,49.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HS,LS28,56,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HT,LS28,49.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HU,LS28,60.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HX,LS28,55.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285HZ,LS28,37.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JA,LS28,64.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JD,LS28,38.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JE,LS28,41.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JF,LS28,55,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JH,LS28,26.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JJ,LS28,61.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JL,LS28,17.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JP,LS28,54.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JQ,LS28,30.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JR,LS28,60,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JS,LS28,50.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JT,LS28,36.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JU,LS28,76.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JW,LS28,56.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JX,LS28,64.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JY,LS28,52.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285JZ,LS28,71.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LA,LS28,59.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LB,LS28,75.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LE,LS28,58.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LH,LS28,30.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LJ,LS28,68.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LL,LS28,43.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LP,LS28,73.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LR,LS28,59.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LS,LS28,69.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LT,LS28,89.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LU,LS28,61.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LW,LS28,69.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LX,LS28,68.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285LY,LS28,62.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NA,LS28,46.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NE,LS28,60.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NF,LS28,49.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NG,LS28,81.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NH,LS28,69.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NJ,LS28,56.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NL,LS28,43.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NN,LS28,60.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NP,LS28,34.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NQ,LS28,73.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NR,LS28,74.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NS,LS28,80.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NT,LS28,61.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NU,LS28,82.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NW,LS28,62.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285NY,LS28,55.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PB,LS28,74.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PD,LS28,50.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PE,LS28,109.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PF,LS28,61,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PG,LS28,46.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PH,LS28,72.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PJ,LS28,60,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PL,LS28,81.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PP,LS28,72.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PQ,LS28,57.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PR,LS28,63.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PS,LS28,85.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PT,LS28,48,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PU,LS28,82.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PW,LS28,65.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PX,LS28,32.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PY,LS28,76.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285PZ,LS28,62.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285QA,LS28,71.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285QB,LS28,63.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285QD,LS28,90,LEEDS,PUDSEY,WEST YORKSHIRE
LS285QE,LS28,78.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285QF,LS28,36.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285QG,LS28,85,LEEDS,PUDSEY,WEST YORKSHIRE
LS285QP,LS28,18.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285QQ,LS28,24.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285QS,LS28,56.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285QX,LS28,4.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285QY,LS28,10.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RD,LS28,17.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RE,LS28,28.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RG,LS28,43.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RH,LS28,69.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RJ,LS28,57.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RL,LS28,27.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RN,LS28,25.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RP,LS28,28.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RQ,LS28,51.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RT,LS28,88.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RU,LS28,51.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RW,LS28,34.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RX,LS28,27.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285RZ,LS28,67.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285SA,LS28,62.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285SB,LS28,63.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285SD,LS28,43.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285SF,LS28,34,LEEDS,PUDSEY,WEST YORKSHIRE
LS285SP,LS28,52.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285SR,LS28,65.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285SU,LS28,54.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285SY,LS28,73.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285SZ,LS28,73.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TA,LS28,51.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TD,LS28,53.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TE,LS28,58.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TF,LS28,62.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TG,LS28,42.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TJ,LS28,30.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TN,LS28,61.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TP,LS28,56.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TQ,LS28,71.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TR,LS28,57.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TS,LS28,56.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TT,LS28,96.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TU,LS28,57.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TX,LS28,67.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TY,LS28,64.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285TZ,LS28,45.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UA,LS28,49,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UB,LS28,83.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UD,LS28,60.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UE,LS28,69.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UF,LS28,62.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UG,LS28,42.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UL,LS28,54.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UP,LS28,20.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UQ,LS28,67.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UR,LS28,48.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UT,LS28,58.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UW,LS28,70.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UX,LS28,58.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS285UY,LS28,55.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS285WD,LS28,77.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS285ZG,LS28,32.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS286AA,LS28,47.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS286AB,LS28,65,LEEDS,PUDSEY,WEST YORKSHIRE
LS286AD,LS28,46.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS286AE,LS28,25.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS286AF,LS28,59.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS286AH,LS28,22,LEEDS,PUDSEY,WEST YORKSHIRE
LS286AN,LS28,55.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS286AT,LS28,44.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS286AX,LS28,54.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS286BB,LS28,35.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS286BD,LS28,40.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS286BE,LS28,22,LEEDS,PUDSEY,WEST YORKSHIRE
LS286BG,LS28,115.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS286BH,LS28,68.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS286BJ,LS28,66.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS286BL,LS28,90.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS286BN,LS28,39.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS286BQ,LS28,86.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS286BS,LS28,46.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS286BW,LS28,39.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS286BY,LS28,42,LEEDS,PUDSEY,WEST YORKSHIRE
LS286DE,LS28,51.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS286DJ,LS28,62.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS286DS,LS28,77.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS286DU,LS28,26.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS286DX,LS28,23.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS286EA,LS28,36.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS286EG,LS28,24.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS286EH,LS28,23.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS286EJ,LS28,76.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS286EL,LS28,104.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS286EN,LS28,64.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS286EQ,LS28,51.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS286ER,LS28,43.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS286EX,LS28,20,LEEDS,PUDSEY,WEST YORKSHIRE
LS286EZ,LS28,64.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS286HE,LS28,24.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS286HP,LS28,50.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS286HR,LS28,79.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS286JD,LS28,54.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS286JJ,LS28,34,LEEDS,PUDSEY,WEST YORKSHIRE
LS286JX,LS28,27.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS286JY,LS28,41.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS286LA,LS28,25.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS286LB,LS28,30.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS286LD,LS28,27,LEEDS,PUDSEY,WEST YORKSHIRE
LS286LF,LS28,17.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS286LH,LS28,91.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS286LL,LS28,38.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS286LP,LS28,69.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS286LT,LS28,69.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS286LW,LS28,36.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NA,LS28,49.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NB,LS28,70,LEEDS,PUDSEY,WEST YORKSHIRE
LS286ND,LS28,75.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NE,LS28,73.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NF,LS28,67,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NG,LS28,69,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NH,LS28,37.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NJ,LS28,66.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NL,LS28,28.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NQ,LS28,35.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NR,LS28,63.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NS,LS28,35.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NY,LS28,35.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS286NZ,LS28,60.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS286PD,LS28,47.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS286PE,LS28,76.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS286PH,LS28,34.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS286PL,LS28,62.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS286PN,LS28,41,LEEDS,PUDSEY,WEST YORKSHIRE
LS286PS,LS28,17.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS286PZ,LS28,35.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS286QB,LS28,53.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS286QD,LS28,73.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS286QE,LS28,90,LEEDS,PUDSEY,WEST YORKSHIRE
LS286QH,LS28,91.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS286QQ,LS28,56.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS286QW,LS28,23.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS286RW,LS28,18,LEEDS,PUDSEY,WEST YORKSHIRE
LS286UR,LS28,42.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS287AA,LS28,22.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS287AF,LS28,33.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS287AH,LS28,23.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS287AJ,LS28,46.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS287AN,LS28,41.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS287AQ,LS28,66.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS287AR,LS28,55.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS287AT,LS28,52,LEEDS,PUDSEY,WEST YORKSHIRE
LS287AW,LS28,58.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS287AY,LS28,51.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS287BB,LS28,38.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS287BF,LS28,19.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS287BN,LS28,38.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS287BQ,LS28,25.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS287BR,LS28,56.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS287BS,LS28,57,LEEDS,PUDSEY,WEST YORKSHIRE
LS287BT,LS28,78.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS287BU,LS28,22.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS287BX,LS28,66.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS287BY,LS28,25.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS287BZ,LS28,53.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS287DA,LS28,35.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS287DD,LS28,74.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS287DF,LS28,57.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS287DG,LS28,44.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS287DH,LS28,39.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS287DL,LS28,37.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS287DQ,LS28,7.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS287DU,LS28,13.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS287DX,LS28,77.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS287DZ,LS28,51,LEEDS,PUDSEY,WEST YORKSHIRE
LS287EE,LS28,46.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS287EF,LS28,47.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS287EG,LS28,45.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS287EL,LS28,63.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS287EN,LS28,49.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS287EP,LS28,46.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS287ER,LS28,63.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS287ES,LS28,13.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS287ET,LS28,25.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS287EY,LS28,84,LEEDS,PUDSEY,WEST YORKSHIRE
LS287EZ,LS28,53.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS287FA,LS28,158,LEEDS,PUDSEY,WEST YORKSHIRE
LS287FB,LS28,38.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS287FD,LS28,44.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS287FE,LS28,37.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS287FG,LS28,27,LEEDS,PUDSEY,WEST YORKSHIRE
LS287FP,LS28,61.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HB,LS28,59.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HD,LS28,40.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HE,LS28,81.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HF,LS28,65.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HG,LS28,62.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HH,LS28,64.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HJ,LS28,59.1,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HL,LS28,30.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HN,LS28,49.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HQ,LS28,74.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HS,LS28,64.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HT,LS28,64.9,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HU,LS28,81,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HW,LS28,91.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS287HZ,LS28,64.5,LEEDS,PUDSEY,WEST YORKSHIRE
LS287JA,LS28,69.4,LEEDS,PUDSEY,WEST YORKSHIRE
LS287JB,LS28,51.2,LEEDS,PUDSEY,WEST YORKSHIRE
LS287JD,LS28,63.6,LEEDS,PUDSEY,WEST YORKSHIRE
LS287JE,LS28,75.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS287JF,LS28,63.7,LEEDS,PUDSEY,WEST YORKSHIRE
LS287JG,LS28,53.3,LEEDS,PUDSEY,WEST YORKSHIRE
LS287JH,LS28,97.8,LEEDS,PUDSEY,WEST YORKSHIRE
LS287JJ,LS28,40.8,LEEDS,PUDSEY,WEST YORKSHIRE
